,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
C_1302,22.800438,4.384466,-2.6911497,-2.175578,-1.7596346,-3.2129927,4.9239974,4.276705,1.3729062,-2.2179546,2.838343,0.94897157,0.43296897,-1.6766,-0.51766074,-0.20324692,0.18509658,-0.11159503,0.6977419,-0.044892777,-0.071450084,-0.79426605,0.11414914,-0.20450447,0.5161195,-0.009449949,0.26154804,-0.0029400762,-0.763174,-0.7399566,-0.22054079,1.8238845,-0.018395927,-0.565487,-0.2882383,-0.55514246,-0.049569063,-1.6140577,-0.4668132,-0.51280737,-0.28888398,0.6715497,-1.1230193,-0.8223589,-0.28442866,0.67307514,-0.6029537,0.9093001,0.69344836,0.22070797,0.65316635,0.42546213,0.6221169,0.6889524,0.07881828,0.44707632,-0.33465695,-1.0879468,-0.05074386,0.6432899,0.5624576,-0.50192076,-0.7518745,0.300407,0.76145583,0.18507186,0.54738164,1.111843,-0.021028563,0.74801725,-0.23001963,0.77566046,0.016465573,0.12127352,-0.4403773,0.016737945,-1.0961998,0.2934213,-0.7932046,1.035158,-1.2404795,-0.6982242,0.3234998,-0.17240489,1.0621377,-0.2190192,-0.024755232,-0.19251831,0.57836366,-0.73936146,-1.0407432,-0.37201318,-0.13344112,-0.70559245,0.49633682,0.6211791,1.0030766,-0.33493358,0.08206188,0.45021176,0.21540858,-1.0877787,-1.4365793,-0.25095707,0.8278478,0.0330022,-0.07010107,0.18057318,0.19626665,-0.39828512,0.7435801,0.397948,1.4563317,-0.991598,0.109892674,0.7905961,0.36446738,-0.40215552,0.093592584,-0.13515317,0.48170266,0.49597248,0.5491702,0.622291,0.91608906,-0.28450692,-0.26815975,-0.34963903,0.4901715,-0.26059163,-0.3643277,-0.4850846,-0.30879945,0.12818457,0.17051373,0.16422698,1.2638346,0.0166253,0.26851323,-0.11602895,0.30061156,-0.0069840117,0.2695849,0.5411804,0.80939883,-0.09487864,-0.153999,0.15127645,0.5426826,-0.73816556,0.5423255,0.17692836,-0.09315803,0.4362975,0.10939522,0.029415324,-0.43439916,0.21459845,0.6400554,-0.62432426,0.7833661,0.500498,-0.71567094,-0.87805665,-0.4074341,0.089678004,-0.87222195,0.7454608,-0.47464696,-0.19758794,-0.47160995,-0.4170606,0.25426733,0.19670093,0.118968576,-0.78106695,-0.11481272,0.5904743,-0.37024632,-0.24309923,0.16982757,-0.91858596,1.1767355,0.6056429,0.5608946,0.21131077,-0.08852794,-0.120857045,-0.45811072,-0.60980654,0.930003,-0.34530932,-0.29225278,0.5838845,0.29034123,0.028577587,-0.6541957,0.5400909,0.19082151,-0.5471257
C_1303,-11.746036,2.5164313,-3.3134704,0.9255385,1.2683102,-4.1894307,-0.52645254,-2.9848518,1.1553159,-0.24550317,-2.3353598,1.756679,2.1421041,-1.2255467,-0.5016354,-1.0170971,-0.6739672,-2.027564,-0.3877933,0.17597505,0.90150434,-1.2876366,0.4285618,-0.49014184,1.4257141,1.366371,2.506738,0.4722739,1.0715623,-0.08485268,1.7804859,0.71744096,-0.013179256,1.1884261,1.7881728,1.0800313,0.94614756,0.97320265,-2.421854,-1.1442586,-0.929042,1.1211443,-0.7813303,-1.9457484,1.0907414,1.267515,-0.34689185,0.70347756,-0.6147493,1.2748618,0.89792603,1.4461509,-0.5267452,-1.335805,-0.67807984,0.81360584,-0.18678886,-0.7344482,2.0903187,0.29303378,-0.06674257,0.26005274,-0.95486575,-0.3914584,-0.56004685,-0.8683938,0.21838777,-0.44239247,-2.58234,-0.20505951,-0.995635,1.785231,0.2598739,-0.15613581,-1.2288141,-2.456321,-2.3261638,-0.5474552,1.7434622,-0.52322954,2.6807358,-2.767769,0.37378007,1.5018709,-0.1777984,-1.1362778,-0.7745772,-2.016678,0.2667272,1.4810501,-1.2667974,0.28477374,-1.4221274,0.57089734,1.1995625,-0.5912596,2.7653286,-0.033757932,0.07360857,-1.5053201,1.1376394,-1.3956367,-0.9215224,0.7460468,0.8466319,0.6727788,0.67432415,1.2392113,1.7027347,0.08960305,-0.43586707,-0.11939451,0.55685794,1.6153195,0.49018386,0.7295277,-3.2546687,-0.18510824,3.376193,1.3984747,-1.4917402,-0.39755788,2.026978,-2.01598,2.0533562,2.152358,-1.1357701,-0.24379677,1.3593897,-0.24508494,1.4832089,1.7946043,1.134724,0.8285815,-1.6135745,-0.6880813,-0.10346701,-0.80055016,0.96374655,-0.020802861,0.22291894,-1.2849965,1.9478366,1.2305784,2.5164711,0.64454556,0.3778969,0.051717326,-1.1073871,-0.4880951,-1.7980913,2.680066,-0.812322,-1.6763326,1.2351257,-1.8023777,0.100379035,2.1083064,0.054586347,3.533275,-0.12386252,-1.034461,0.8515229,-1.5633494,-1.4883969,2.246515,-3.408361,1.0701268,-0.91712195,0.17211969,0.22717558,-1.9013323,-1.4474974,-1.4835389,2.9551132,2.2685757,-0.85154986,-0.6105411,-3.4720569,-1.3403354,0.033614196,0.26378503,2.796589,-0.55965036,-2.8295166,-2.9635985,-0.22356267,0.3256523,2.2317624,1.8324418,-3.3674245,0.2520827,2.8751116,-0.3442066,-0.55547357,0.8669712,-0.42227504,1.2264203,2.216494,0.6947516
C_1305,20.25712,0.02611156,-1.844489,1.981036,-4.425963,-0.43247342,0.05110771,-0.36016744,0.48198012,-3.3697991,1.144259,1.1169808,-1.5522921,-0.43727985,0.059766565,0.45039406,0.2722743,-0.73816305,0.6639895,0.287287,0.08128297,-0.47384936,0.41889837,-0.609219,-0.339962,-0.14893547,0.22240151,-0.75863725,-0.2667486,0.01621696,-0.46129507,0.52789104,0.56755346,-1.1491946,0.35106638,-0.77235764,0.5139385,-0.6712255,0.32394522,0.15186806,-0.5869262,0.07403519,-0.13904437,-0.37773445,0.79644144,0.21063364,0.67648315,1.0550296,0.7668963,0.7664605,0.12467604,-0.11245398,0.16991206,0.013803184,0.56247497,-0.11640747,-0.6964105,-0.6157195,0.8795424,0.15024038,0.07097207,-0.37723762,0.1286647,-0.40306997,0.5914676,0.0038410448,0.14092173,0.12981491,0.89464366,-0.27543795,0.13948463,0.67397016,-0.59291786,0.06759706,0.44543585,-0.14651142,0.7676316,-0.54515505,0.5635859,-0.20986602,-0.64419365,-0.1806319,0.014261007,0.47455755,0.43938223,-0.607338,-0.16597703,0.2757718,-0.08969461,-0.62954664,-1.0762402,-0.42399645,-0.008633159,-0.3903279,0.6285034,-0.116651855,0.10054378,-0.101241715,0.016719602,0.124476574,-0.16491145,0.036870178,-0.15389116,-0.10602432,0.79682475,0.05447731,-0.07801128,0.3350455,0.6328388,0.5457153,0.68235064,0.3583241,-0.26664075,0.55389625,-0.21131918,0.47356847,-0.32039544,0.62791723,-0.31648394,-0.26373082,0.20624195,-0.24876383,0.22190635,-0.1432562,-0.515698,-0.47559974,0.42334348,0.5909296,1.0041838,-0.29513627,-0.35855317,-0.21945599,0.10907112,-1.05942,0.2560495,0.64764845,-0.79413795,-0.11437334,-0.6125401,0.34902868,-0.12026452,-0.21863714,-0.10578026,-0.039400212,0.12387125,0.20007005,-0.5115536,0.24427006,0.41443548,0.97057426,-0.09285321,0.027937405,0.69072133,0.21779217,-0.23476,-0.07342208,-0.10360271,-0.15704389,0.4401422,-0.36222687,0.34508505,0.94353133,-0.51954883,-0.6061377,0.2160303,0.17627953,0.26709267,0.2825313,0.363389,0.3427277,0.5369667,0.005027194,0.4752387,-0.062931746,-0.5910589,-0.16078956,0.17822304,-0.2945146,-0.36866102,0.45156705,0.3881898,0.012901426,0.45776737,0.4375162,0.51343685,-0.4106745,0.2088204,-0.34826556,0.20401464,-0.30432034,-0.27058557,-0.07511187,-0.10199005,-0.48501804,-0.3948797,0.776865,-0.11342575,0.8581695,-0.27981153,-0.018232321
C_1313,18.292095,-1.2350063,-3.3922012,-3.6993861,0.45987722,-4.0500493,1.8588343,-0.36846688,0.43412915,-3.9175267,0.039877936,1.3831633,-1.557936,0.34864038,0.6663796,0.749511,0.124361366,0.25484544,0.5726079,-0.33523032,0.07368301,0.08193916,0.20713672,-0.1399754,0.23728207,0.5692265,0.6638438,0.049754243,-0.6469169,0.04985718,0.17850763,0.24931242,0.20889634,-0.124507554,-0.7272336,-0.56149083,-0.076669134,-0.35926074,-0.64032763,-0.14521654,-0.50920355,0.55984175,-0.094803184,0.20837487,-0.12701583,0.017762484,0.44997728,-0.50252634,0.198869,-0.15618011,0.07306298,-0.6143032,0.4257911,0.18724939,-0.022964524,-0.5047561,-1.0895824,-0.10872787,0.24826463,0.538607,1.0334696,-0.7453108,-0.33413604,0.15641524,-0.08277699,-0.38712096,0.1498365,0.5740652,0.039348494,0.19513682,-0.21542549,-0.10486359,-0.65089166,-0.48644462,0.17362873,0.091457956,0.45646134,-0.29899693,-0.21200359,-0.27383965,-0.4468965,-0.3899274,-0.2289583,0.04477203,-0.41700616,-0.0038102285,-0.53029865,0.29416254,0.54834366,-0.032801736,0.040626667,-0.90333873,0.09671518,-0.030384297,0.571853,0.2681,0.2948471,-0.11230101,0.030241353,-0.20013848,0.23886466,-0.7586445,-0.08153219,0.4770246,-0.061824337,-0.012596883,-0.1998513,0.04503969,-0.09165153,0.7516362,-0.27184865,0.29450563,0.15164423,0.19616035,-0.32763347,-0.772864,0.016465217,-0.18672058,0.09199401,-0.096436724,0.03031696,0.07473402,-0.31348085,-0.03450655,0.62401104,0.36393014,-0.9652463,-0.053741552,0.3258225,0.1104843,0.4903148,0.530898,-0.28750965,-0.24491498,0.31507146,-0.5391338,0.060193297,0.5376369,-0.4076506,-0.77521056,0.32522768,0.42412487,0.4223538,0.14179607,0.022712732,-0.11960933,-0.24376653,0.21104123,0.54972774,0.016757166,0.2812346,-0.6111476,-0.25774816,0.013301714,0.120632745,-0.3382101,0.109096214,0.47102454,-0.29658863,0.10256646,0.05408056,0.37145653,0.13954274,-0.6477676,0.036505014,-0.50345033,0.53008926,0.6064609,0.13408476,0.004428906,-0.71071947,-0.19839545,-0.14706054,0.24375305,-0.68286663,0.22010024,0.36326244,-0.41893324,-0.6702013,-1.1838144,-0.5175256,0.25038978,-0.16164266,-0.39473325,0.058798205,-0.37972265,-0.40281522,0.46147966,-0.31009692,0.06122168,-0.75245166,0.7272251,0.751084,0.26081675,-0.8372843,0.9101539,-0.027946072,-0.23486713,-0.096057974,0.21858205
C_1315,20.36465,2.694218,1.3105142,0.3114239,3.6648266,-2.0095575,-1.2745786,-0.3010161,2.7087653,-0.014258975,0.65908414,2.2266896,-1.2448866,-0.7537545,-0.6251419,0.18461704,0.743699,0.24017097,0.62723505,0.13119431,1.6990947,-0.43174177,0.44705388,0.18473141,0.4200735,0.07860689,0.4836087,-0.19439875,-0.2570682,-0.5591767,0.61514515,0.51597637,-0.4696454,0.12174072,-0.5366015,-1.0384665,0.08344219,-0.16627584,-0.1656281,-0.58062565,0.808305,0.093475066,0.07921705,-0.9832115,0.088160425,0.58248216,0.8396816,1.2478062,-0.22460082,0.2349248,0.04622417,0.2908226,-0.15366337,-0.10762048,0.08483349,0.2380859,0.8047904,0.7836198,-0.13931604,0.25572512,0.8717253,0.2986206,-0.8719902,-0.69706166,-0.13417254,-0.4206922,0.26862857,-0.5779383,-0.36155897,0.4937633,-0.89671713,-1.1713144,0.44736397,0.31658283,-0.10042374,-0.27043372,0.14602338,0.039767522,-0.1559379,-0.5319508,-0.42642534,0.38759905,-0.13626345,-0.07980945,0.23768702,0.9354676,0.76214397,-0.30000857,0.0053580613,0.100322135,0.2786162,1.1214693,-0.06401342,-0.61463845,1.075993,-0.86194354,0.27634782,-0.41305298,-0.022889407,-0.8934212,-0.8573723,0.19693567,0.5505954,-0.1330026,-0.26239997,-0.25382888,0.45897043,0.116367236,0.36678568,0.45585713,-0.6804683,1.0522234,0.9321826,0.31210774,-1.6283514,-0.8858774,-1.7587259,0.2813097,0.5349691,-1.0092093,0.43925416,-1.048064,0.37226978,0.3621715,0.0789838,-0.6403835,0.114297345,1.0406315,1.1422616,-0.46237782,0.18197307,0.19044922,0.23508272,-0.26090068,-0.781588,0.10769682,0.47441727,-0.18992591,-0.5199532,0.66122556,0.2743578,-1.1043764,0.473956,0.17214642,1.0016782,-0.30471,0.82402235,0.7546489,0.08146626,0.6952925,-1.0330551,-0.71095186,-1.0178264,-0.5159749,0.23895341,1.1665217,0.818732,-0.23048465,-0.5272523,0.82893187,-0.75424945,-1.4180415,-0.2030279,0.9722842,-0.66191685,0.25353557,-0.29245937,-1.3690357,0.64245236,0.015646338,0.11707414,0.039722737,-0.32898593,0.19349445,0.6932717,-1.081333,-0.23276177,0.32484865,-0.55624115,0.51042366,1.1234062,-0.6545485,-0.032229505,-0.59297967,0.9687533,-0.3599346,0.16689652,0.27240092,0.013955752,-0.25872824,0.25007024,-0.11792082,-0.08145284,-0.5065975,0.06890959,-0.65854645,-0.9073511,-0.055429317,-0.7951644,-0.060007267
C_1316,-7.3446016,-6.263704,-1.2808983,-0.4815345,3.2008717,-1.9170083,-2.6195714,-1.7770594,-2.354399,0.29728493,-0.6989941,-0.7284288,-1.5289351,0.23387052,0.042408016,-0.37316552,2.5932064,-0.32638007,1.2149831,0.30442157,-0.54929495,1.0557436,0.76303166,-0.15971495,-0.81594366,0.12017885,0.8931167,0.931292,1.1070797,0.113385215,0.97824824,-0.29949343,-1.2746477,2.0893967,0.2238672,0.19203153,0.5371991,-0.47846705,1.3586459,-0.53327346,1.2228225,0.88426226,-0.09053171,-0.15990919,0.19614528,0.23523225,-0.5637465,0.7184631,-0.12509583,1.0336756,0.42556384,-0.5753117,-0.82321554,0.7270131,0.9137519,0.03217439,-1.2325093,0.7670443,1.5931317,0.13868918,-0.7053861,0.6838276,1.7805535,0.6720222,-0.08749641,1.2136308,-0.7712544,0.22134165,1.7743939,-0.24040738,-0.5424427,0.8139729,-0.13445823,-0.19699523,-0.6538329,1.1819117,-0.3580645,-0.9532809,0.5634587,-0.3863469,0.8916999,-0.6817663,-0.031025352,0.6255115,0.8225104,-0.042210888,0.6592469,-0.9922771,0.61012703,-0.5647727,-0.38901582,-0.39701903,0.78059655,0.5546486,-0.053284377,1.1026026,0.053213548,0.3969672,-0.21065308,-0.041754305,0.8872382,0.754004,0.1379807,-0.28129205,-0.4309216,-0.3665802,-1.6000618,0.58126116,-0.29265967,1.0438181,-0.787327,1.351657,-0.65783876,0.07651164,-0.9785028,-0.27818394,0.5393141,0.2968394,-0.2979014,-0.71336865,-0.027650408,0.63156515,0.001344078,0.53822464,0.53992057,-0.5351887,0.5910443,0.19349404,-1.2960249,0.084475584,0.03123452,-0.2656853,0.008616013,0.3389855,-0.25861573,0.8082945,-0.6434203,0.4134311,0.8185528,-0.17962292,-1.1020633,-1.0979558,0.9953733,0.50322974,-0.7220415,-0.8107622,-0.8068095,0.99226516,0.46537462,-1.113496,0.93559146,0.0897449,2.6379275,-0.15183216,-0.88812196,1.0571684,0.98884416,-0.5092414,-0.08275526,1.7942468,0.5488086,0.07521799,0.43335184,1.1289681,-1.6939268,1.4301978,0.5745317,-0.68678427,-0.9726589,-0.028058285,-1.8628073,-1.3360993,-1.2912714,-0.33840483,-0.83801657,1.8141825,0.09524003,1.1486208,-1.249273,0.8073663,-0.45629466,-0.7159025,0.14636971,0.644369,-0.8215303,1.8013486,0.744451,0.39574844,0.32439363,1.9690508,-0.33061647,-0.87212974,0.5477114,0.075828925,1.5924197,-0.63775367,0.648834,0.10595064,-0.8468416,0.27658486
C_1319,17.346716,-1.6700618,-1.2250462,3.0735247,-3.4130201,0.707123,-3.913148,-1.9235654,-1.868654,-1.1169009,-0.9799521,0.98669976,-0.9109641,0.006121965,1.0372064,-0.27749008,0.30327383,0.14272156,-0.14994611,0.59467065,0.25198957,0.78629863,-0.19970825,0.760843,0.38972086,-0.49307677,0.36378223,-0.15394077,0.009894279,0.065563,-0.5678251,0.31149867,-0.72253764,-0.80190253,0.03573356,-0.396833,0.30869693,0.21893755,0.36768344,-0.40285176,0.40051067,1.0189863,-0.62137717,-0.63668,0.030418362,-0.19571258,-0.4406843,-0.4824303,-0.7393982,-0.29597664,-0.6639763,0.5782397,-0.4346246,0.03921424,-0.6904849,-0.2827817,-0.49304897,0.26754534,0.36283824,-0.25027978,0.8938462,0.56240344,-0.04454511,0.010357873,-0.38600314,0.5373155,0.9487341,0.33800867,-0.16448016,-0.23078766,0.3969338,0.0073619527,-0.00964037,-0.056521688,0.53105277,-0.24361546,0.29558378,-0.44698697,-0.815377,0.12962016,0.8450006,0.39705673,-0.046170708,0.11881955,0.8508581,0.42058983,-0.5480769,0.26300442,0.06592978,0.8009633,0.60896605,0.3282475,-0.14875631,-0.47856057,-0.131039,0.91827947,-0.37110236,-0.57835597,0.28658703,-0.2589255,0.112782076,-0.08434241,-0.54746526,-0.14506729,-0.7391055,-0.08673299,-0.8618716,-0.23721187,-0.36293492,0.19593416,-0.21793467,-0.021534598,0.94849163,-0.77832,0.06189,-0.3519835,-0.6818832,0.439513,-0.120537795,0.7996598,0.4506767,-0.13303436,-0.47782293,0.20379911,-0.3102407,0.44375336,-0.25949144,0.15055378,-0.50782764,1.1108083,0.6732453,0.6619869,-0.33723658,0.60035455,-0.12977535,-1.0006897,0.18852054,-0.3342309,0.34439597,0.040608287,-1.1985852,-0.31976765,-0.52679557,0.27156126,-0.49066365,0.1026697,-0.10259934,-0.053275056,-0.529966,1.2757341,-0.062155705,-0.71795684,0.23990363,0.34360135,0.1398306,-0.6076306,-0.25766438,0.42212704,-1.0133543,0.17869705,-0.44545472,-0.09879878,-0.3012481,1.3453611,0.20896931,0.27944005,-0.61471665,-0.040299255,-0.052147668,1.009567,-0.3237992,-1.0797278,-0.426384,-0.31938425,0.7311224,0.16198407,0.095993415,-0.020570835,0.45307463,-0.2867503,-0.47872588,1.0294176,0.46724284,-0.21594448,0.032820433,0.78853065,0.16676833,0.33771297,-0.28550482,0.020569187,-0.2182086,0.6144479,0.080022275,-0.039401613,-0.08010712,-0.8273819,-0.11408232,0.15380107,0.07082576,0.47113323
C_1321,-11.818909,-2.724564,3.2673135,-7.4131746,-4.530615,-2.2829788,-4.5384793,-0.374652,-2.431397,1.5105252,2.7474568,0.28122348,-2.6658633,-0.13263063,-1.5818048,-2.1375444,-0.95274156,-0.5701589,-0.20760638,1.8406547,0.093155265,1.1791843,-1.7930461,2.2100532,-0.86491436,1.37801,-0.5926278,0.7474244,0.98008513,-0.43042386,1.573315,-1.2137735,-1.6207162,0.60317916,1.5090182,1.4642943,0.9579758,1.9560058,-0.5153992,-0.44449446,-0.21178505,-0.7733532,-0.13322759,0.22054373,-0.5177029,-0.5583322,-0.8673064,0.60515434,-1.271483,-0.5090258,-2.9073362,-0.045367055,0.50987774,-0.07011172,-0.66525674,0.1263765,0.16701138,2.1416569,-0.21160708,2.2465441,-0.854033,0.97757107,-0.39758506,-0.5713414,-0.8128066,-2.2190976,0.09699823,-2.0271814,-0.71038806,-1.5138443,0.19215009,-0.3748765,0.39237392,0.49130976,-0.9594017,0.37962672,-1.6430949,1.5536579,1.5843742,-0.74905145,1.170285,-0.5707622,-0.17079231,-1.4940592,-0.82130545,2.0916111,-0.43033683,1.0588311,1.2536526,-1.4758253,-0.99585885,-1.1203449,0.10544873,0.72892034,1.6801597,-0.10638164,-0.7595572,0.94305325,-2.6164706,-0.31386143,-0.28924853,-2.9050791,-0.09839513,-0.14673603,-1.9270762,0.689605,-2.5811777,1.3981175,-1.3387988,0.96110106,0.5534735,-0.55179304,1.065661,0.38188538,0.7746861,-0.89937687,0.2976878,1.9557037,1.0646902,0.7824642,0.5728513,-1.209137,-1.1660347,1.375801,-1.3443054,0.96654624,1.9910662,-1.6750845,1.0513875,0.5697704,-0.1963187,-0.05705566,2.3026896,0.91510457,0.6490755,1.2262877,0.72275394,-0.28360865,0.23768324,0.19580723,1.0923603,-0.059220355,0.23422907,-0.4549048,-1.4426672,0.27010003,-3.1376345,1.9840652,0.20824207,0.1750855,1.7800794,1.6463261,0.15610634,-0.8977645,-0.41934347,1.8989427,-0.025882412,-0.7652392,-0.050100427,1.0418502,1.0315533,-1.9834408,-0.31658223,-0.22008514,2.0690982,-2.5255046,0.68084246,0.7878025,0.38200217,0.45005125,-0.7259809,0.80226797,1.0430735,2.3002105,-2.8150687,0.86257464,0.6550469,2.918638,1.6740339,0.14206313,-0.9751024,0.16433658,-0.7128789,0.8100334,1.5062325,2.6434963,-0.16040826,0.4914865,-0.11045495,0.029190563,-1.3318022,2.8747609,0.59669846,1.6434629,-0.46556625,0.734459,-1.4745438,0.43388727,1.6101807,-0.43675947
C_1326,18.64605,1.238733,1.1339093,0.25797227,0.4705555,-1.2324634,-2.0677688,-2.3033626,1.6127291,-1.1844273,-0.33559507,2.04155,-0.75998396,-0.5890556,-0.058743153,0.48216447,-0.62323546,-0.10150278,0.08963833,0.49044335,0.61195344,-0.055258133,0.8158264,-0.044641018,-0.52479637,0.22539961,-0.025801517,0.32496807,0.17019828,-0.2280093,0.31460595,0.09750967,0.6413237,-1.6819264,-0.14961854,-0.11196728,-0.13897833,0.106265746,-0.33681607,0.5875682,-0.40184042,-1.1536148,-0.65037125,0.7791579,0.12368822,0.3172506,-0.6151519,-0.06517025,-0.42413655,-0.12689959,0.3649353,-0.63214016,0.7071622,0.054661795,0.10247865,-0.9561624,0.14855939,0.21102498,-0.90838826,-0.35644218,0.0031482817,-0.0239335,-0.73947114,-0.22520964,0.11699748,-0.44725958,-0.41763484,-0.11517545,0.51933074,-1.045851,0.047658306,-0.30805984,-0.7923193,-0.1453444,0.24746454,0.15034775,0.37671185,0.03285866,0.5040838,0.1321572,-0.20022659,-0.25636947,0.2176719,-0.3184867,-0.1562194,0.21178994,-0.13416664,-0.27358875,0.13810158,-0.605026,0.14104041,-0.5250693,0.53173256,-0.9134853,0.8778437,0.88701665,-0.8739336,-0.081966236,-0.37722218,-0.17597844,-0.5444511,0.6385133,0.27717647,0.6473439,0.005883349,0.08838881,-0.09940798,0.25517553,-0.36259252,-0.32663992,-0.3728173,0.031354684,-0.59941995,-0.45995227,0.34279448,-0.61014074,0.010390903,0.52966434,0.6197188,-1.2313471,-0.46414205,-0.07308595,0.2807276,-0.7652755,0.031348947,0.11426653,-0.6700128,0.15033668,-0.5121803,0.14996088,-0.9423841,0.35104164,-0.17142381,-1.1049205,0.49858242,0.39701977,-0.30619425,-0.29840666,0.8536042,-0.21259223,-0.5165613,0.19339201,-0.30898413,-0.94600195,-0.22793457,0.12985176,0.3109301,-0.044971086,0.22343001,-0.032833118,-0.08003909,-0.16927692,-0.4962816,1.238481,-0.32105604,-0.036847554,-0.76645195,0.28119364,-0.6309917,0.2749298,-0.52168626,0.032043222,-0.103641726,-0.5659867,-0.68451834,0.21731515,0.410713,0.44987878,0.061826587,0.49410403,-0.2689994,0.31812772,0.388692,-0.13174583,0.21815647,0.76839185,0.106034964,0.63630986,-0.878245,0.19775543,0.274112,-0.3077109,-0.3930668,-0.7136924,0.05000268,-1.1348447,0.13136315,0.32691538,0.3708536,-0.032653492,-0.31027347,0.499108,0.6885225,0.1875485,-0.7445478,0.14192624,0.0033339174,-0.21031693,0.57282907,0.9921208
C_1328,-17.444176,7.930728,-7.6641335,2.0141783,3.094012,2.9856484,-5.549596,5.5666466,1.430443,3.469637,2.1907191,-0.07526087,1.1987362,2.0740197,0.4652263,0.9763188,0.7911215,-0.70649475,0.6817399,3.5310762,-0.769693,1.3865021,-1.6707704,1.1596278,-0.9418669,0.83373064,-0.6342064,-1.7467219,-1.6749961,2.4942896,0.4731262,-1.4928323,-4.297379,-0.4144904,2.4243433,-0.94169265,-2.0462072,0.5289556,-0.9961669,3.7570534,3.929006,3.3869033,-3.7053585,0.04967078,-1.17402,-0.24222605,-0.4179216,3.002254,-0.053223222,2.2919407,-4.530363,-1.3483815,-2.0517478,0.91231215,-1.837545,-2.3249161,4.113545,-0.03787116,-0.6729537,0.9142629,2.463565,-1.4917272,-1.3956089,0.4417991,1.4910945,1.8329211,3.0204687,-0.51294976,5.0727177,1.7266288,-1.3959877,0.04591946,0.51212174,3.4398575,4.3388596,3.4819076,-1.7776004,0.855868,-2.0251331,-2.0883973,1.7947444,-3.0625346,-3.2201884,-1.5917326,0.46807194,-0.79247916,6.1123447,0.37173948,0.6203718,-2.221894,1.557307,-2.90411,4.3546796,-3.0268056,-2.8442645,0.83527815,-2.215479,-3.4298368,1.6919852,-2.1083472,1.0966502,-3.183435,-0.30902272,0.086748555,-3.0768976,-1.3677642,-2.4510872,-2.7730742,-2.0525606,1.4663833,-2.1377053,-1.3800209,-1.7951335,0.42385727,1.2896745,-1.5348775,-7.8646393,-0.7816186,1.3212007,-1.3515023,-1.0665741,0.8878116,1.9205259,0.7471324,3.152646,-1.3924298,2.8376722,-4.952559,7.17734,-3.8749692,-2.8251872,-0.73562664,-4.1007833,2.0966654,-0.683546,5.8511076,-2.3641803,3.9834793,2.6025934,3.4356337,3.3211036,-1.0920025,-0.4467128,1.8618456,-5.981829,-1.0563189,0.64358985,-2.5926304,1.6692716,4.432866,-1.6098974,-0.07698762,0.35725325,1.7651263,4.081147,-1.8038965,4.0681314,-0.079120986,-3.9077852,-1.0003676,-1.9542649,0.29324785,4.5448484,-3.6865203,0.39635614,1.6870545,4.6816354,1.8923643,-2.7867398,3.5198922,-1.6434582,3.9830458,-1.0929065,0.35125107,1.7316939,1.7824267,-2.3505669,-4.9403543,-3.5041294,-0.8127687,-1.7015536,2.8756626,2.9025452,-1.7256266,-0.3383789,4.9521155,-0.36200756,3.0815012,0.051083222,0.5915622,-6.4198093,1.9710447,0.48684567,6.4502068,-1.2114342,2.6240497,-1.9704044,-2.689329,-4.710801,-2.9674592
