,x_pixel,y_pixel,layer_type,cell_type
1031,5607.877322175732,8697.967531380753,L4,eL2/3
1032,5590.103643183804,12057.902214685782,L2/3,eL6-1
1033,5622.570699370235,3955.1351673848194,L6,eL6-1
1034,5632.873070920756,10629.779330674528,L2/3,eL2/3
1035,5619.669010854609,13802.695726953065,L1,Smc
1036,5634.072206496186,1960.83860288826,I_CC,Oligo
1037,5638.210142272699,10352.196037125235,L2/3,eL2/3
1038,5639.844202138813,3234.8261165862864,I_CC,Astro
1039,5643.975794901175,9963.44199369808,L4,eL2/3
1040,5604.583475056689,5017.5945530990175,L6,Astro
1041,5657.500752860871,11637.499146757678,L2/3,eL6-2
1042,5665.055167129585,10205.459869744278,L2/3,eL4
1043,5702.730308259105,2165.139392808842,I_CC,Oligo
1044,5700.6590255131405,10093.028006905812,L2/3,eL2/3
1045,5699.38423132028,9259.977206616592,L4,eL6-2
1046,5708.065132435953,9005.417952867801,L4,eL2/3
1047,5707.539940078359,4352.665683337174,L6,eL6-1
1048,5717.676757219862,7465.713954235533,L5,eL4
1049,5735.392638315255,656.0813779331004,HPC,Reln
1050,5735.016891178582,9855.723322494829,L4,eL2/3
1051,5723.233265027322,8515.455210772834,L4,eL4
1052,5736.308614628979,8260.456108248663,L4,eL4
1053,5748.320791016062,12246.169925282986,L2/3,eL2/3
1054,5764.087986348123,10863.327508532424,L2/3,Reln
1055,5788.600375234521,831.4332618600911,HPC,Micro
1056,5776.786672168351,1346.553744584279,I_CC,Astro
1057,5760.661378555798,9139.473331509847,L4,eL2/3
1058,5773.656220125525,4914.39793840143,L6,eL6-1
1059,5789.804401473919,11656.616071126737,L2/3,eL2/3
1060,5783.9962269473535,12113.173948305652,L2/3,eL2/3
1061,5780.988374944818,8639.328248393584,L4,eL4
1062,5791.636794689426,1779.7834044570886,I_CC,Oligo
1063,5790.509255970002,6243.206118018551,L5,eL4
1064,5782.00784593438,1965.5069132009216,I_CC,Oligo
1065,5796.732441471572,4747.846313107183,L6,eL5
1066,5792.336260191739,7799.224487053131,L5,Oligo
1067,5830.415472519499,5929.976056593507,L5,Astro
1068,5809.536438147277,11223.38649215325,L2/3,eL2/3
1069,5799.41278411565,11341.05743272664,L2/3,Micro
1070,5795.196440888399,2459.188761668276,I_CC,Oligo
1071,5804.807655820131,6584.125699648989,L5,PVALB
1072,5865.237064231698,242.42662148169063,HPC,Micro
1073,5813.298356573705,3686.6097111553786,L6,eL6-1
1074,5787.342009948326,8047.409523349592,L4,Endo
1075,5801.0589122727615,1207.8867013653164,HPC,Oligo
1076,5818.417216931953,3540.793528880239,L6,PVALB
1077,5813.480462405656,4461.304862902455,L6,eL6-2
1078,5804.279013097776,13711.940806173216,L1,Smc
1079,5862.599712864345,5278.455911321826,L6,eL6-1
1080,5855.748110271232,5634.785060026678,L6,eL5
1081,5848.988548501693,12376.262214234965,L2/3,Micro
1082,5853.133187063221,9818.203315455876,L4,eL2/3
1083,5875.663236587511,3352.370096745822,I_CC,eL6-2
1084,5872.275272814486,3820.329176160211,L6,eL5
1085,5889.062467866324,9341.546272493571,L4,eL6-1
1086,5906.862659945716,13697.795579682048,L1,Smc
1087,5910.105485581704,8589.662454424926,L4,Endo
1088,5900.265752082312,2174.812101910828,I_CC,Oligo
1089,5918.408094913715,6607.550465485921,L5,PVALB
1090,5903.161220268873,11741.895863495349,L2/3,Astro
1091,5946.402676579925,1948.1768525402729,I_CC,Oligo
1092,5927.2901048925405,13509.942565832906,L1,Smc
1093,5923.481336124193,3958.8804727019015,L6,eL6-2
1094,5935.26989312808,4262.054931059306,L6,eL6-2
1095,5948.41231939779,5491.268404225181,L6,eL5
1096,5931.605902458745,10318.9029732809,L2/3,eL2/3
1097,5942.469458827843,728.0904092013013,HPC,Astro
1098,5960.9370319333775,7866.524504223833,L4,eL4
1099,5946.014085914086,9968.631235431236,L4,eL2/3
1100,5943.947723600419,1587.036926147705,I_CC,Oligo
1101,5955.744062688366,10509.73285111513,L2/3,eL2/3
1102,5966.527377686329,13026.756858710562,L1,Endo
1103,5970.762133435779,11344.63465232424,L2/3,eL2/3
1104,5980.941195849119,3756.84887168506,L6,eL4
1105,5939.024741951183,2757.143534052199,I_CC,eL6-2
1106,5977.463688158085,11623.464986297418,L2/3,Astro
1107,6007.74932705249,10784.391184387618,L2/3,Astro
1108,5991.895363086532,8401.201051508084,L4,eL4
1109,6026.205677290836,9088.742380478088,L4,eL2/3
1110,6013.705017707713,11074.601122010845,L2/3,eL2/3
1111,6002.505306274436,12101.78674362316,L2/3,eL2/3
1112,6002.72121492575,1700.5145345168482,I_CC,Oligo
1113,5991.748567835685,3038.9622746961018,I_CC,eL6-2
1114,6012.211710221634,8872.47436321535,L4,eL4
1115,6003.008839779006,13714.640208717004,L1,Smc
1116,6014.825195538483,510.3522469570047,HPC,Astro
1117,5992.087035199346,4090.088669663184,L6,eL6-2
1118,6005.138278704236,7603.242514855281,L5,eL4
1119,6011.356078369034,12332.66748797838,L2/3,Endo
1120,6025.105064827234,13489.007089480743,L1,Astro
1121,6029.965509399636,13601.930336567617,L1,Astro
1122,6039.16508889402,4808.104825675364,L6,eL5
1123,6029.340661717004,4197.609385136596,L6,eL6-2
1124,6017.853329738474,2928.353329738474,I_CC,eL6-2
1125,6060.772002058672,8600.730709845995,L4,SST
1126,6074.539931384896,2611.798280279672,I_CC,Micro
1127,6078.611252383979,9331.849741167924,L4,eL4
1128,6078.584060792564,3797.379074295045,L6,eL6-1
1129,6058.615779298037,9747.09480963712,L4,eL2/3
1130,6105.014213480909,3456.322411115977,L6,eL6-2
1131,6116.88383327716,4038.808167621616,L6,eL6-2
1132,6119.052187598363,9219.449417689644,L4,eL4
1133,6113.203127861407,12775.4841592499,L2/3,Endo
1134,6113.418872428561,13723.241451941303,L1,Smc
1135,6132.389827227411,2415.870105986546,I_CC,Oligo
1136,6084.851913527916,6421.831022163014,L5,Astro
1137,6144.782302115404,7309.3384645943,L5,eL4
1138,6142.376184887605,12071.521531100478,L2/3,eL2/3
1139,6145.610092438248,1650.6172652422083,I_CC,Oligo
1140,6146.112079048196,5566.115426497277,L6,eL5
1141,6162.606550272412,3142.265354135711,I_CC,eL6-2
1142,6169.181150240689,6147.652068478772,L5,eL5
1143,6179.267974998907,12473.659731631627,L2/3,Astro
1144,6173.243796688084,3917.342684009821,L6,eL6-2
1145,6190.72684868462,5806.159338267305,L5,Astro
1146,6188.828911802983,13746.189608569426,L1,Smc
1147,6199.95205974464,2967.646446639364,I_CC,eL6-1
1148,6201.601350936445,3630.073963770341,L6,PVALB
1149,6159.401198814655,1812.1411301185344,I_CC,Oligo
1150,6168.302551191675,2132.390265189661,I_CC,Oligo
1151,6184.006502574845,9995.779348869686,L2/3,eL2/3
1152,6193.480007309941,655.3741228070176,HPC,Oligo
1153,6210.292264163077,1537.4125779692624,I_CC,Oligo
1154,6218.506600302965,7880.187838130275,L4,eL4
1155,6193.965795893474,5908.531053059565,L5,Astro
1156,6225.021748222501,8226.1880489335,L4,eL4
1157,6227.125690338509,10414.008381521668,L2/3,eL6-1
1158,6195.40885930551,4658.963596736666,L6,Reln
1159,6237.123039006588,4243.3290677283285,L6,eL6-2
1160,6257.734131113423,6662.451994450225,L5,Reln
1161,6273.643806663329,11194.219088937094,L2/3,eL2/3
1162,6257.342726263187,1282.916712937257,HPC,Oligo
1163,6261.082693236185,8347.204757933547,L4,eL4
1164,6287.276752606553,12016.099027177945,L2/3,eL2/3
1165,6252.835800152873,7007.245987075256,L5,eL6-2
1166,6260.0291423155895,12196.351247828146,L2/3,eL2/3
1167,6282.746843054721,10858.919222289036,L2/3,eL2/3
1168,6300.75121771896,13749.63606286187,L1,Smc
1169,6279.291567944251,7434.681045296167,L5,eL4
1170,6325.804536959464,6079.5562286524455,L5,Reln
1171,6315.422908340854,1509.5075415753513,I_CC,Oligo
1172,6320.769510994421,9860.083656055136,L4,eL2/3
1173,6333.6755337465565,10155.231620179064,L2/3,eL4
1174,6321.137403855284,11290.694093628335,L2/3,eL2/3
1175,6336.213484721055,11700.303223997757,L2/3,eL2/3
1176,6328.64574965431,885.3753868440114,HPC,Oligo
1177,6344.315565490264,7046.381808021321,L5,eL4
1178,6308.367985889097,9382.737257928196,L4,eL6-2
1179,6341.23568040861,5910.400401313389,L5,eL5
1180,6329.439603960396,3881.968621477533,L6,eL6-1
1181,6335.154671746504,7745.022766342982,L5,eL4
1182,6321.672450805009,10564.993858079904,L2/3,SST
1183,6350.473834545945,11435.301751549448,L2/3,eL2/3
1184,6352.122228762017,1210.5513046890328,HPC,Oligo
1185,6353.474906796673,3362.832090622312,I_CC,eL6-2
1186,6362.788904271138,9674.209096036508,L4,Reln
1187,6377.663121676572,668.8180716296528,HPC,Oligo
1188,6379.089804543053,4429.318072430592,L6,eL6-2
1189,6365.706287008011,6735.64885928248,L5,eL4
1190,6347.700432971163,12836.44514337064,L2/3,Micro
1191,6382.390322580645,7618.382697947214,L5,eL2/3
1192,6375.001996223361,13539.365362827084,L1,Micro
1193,6387.177520909689,2614.562212198102,I_CC,eL6-2
1194,6382.532098486559,3147.233611926813,I_CC,eL6-2
1195,6403.563813315638,1559.172307011723,I_CC,Oligo
1196,6377.419664981663,9018.155515908416,L4,Astro
1197,6365.152338562045,2412.40823432284,I_CC,Oligo
1198,6379.265719775459,7298.999020457371,L5,eL4
1199,6402.613790525023,8542.13165625167,L4,Oligo
1200,6380.48745587197,4608.706895740174,L6,eL5
1201,6401.176321118037,12169.635764481676,L2/3,eL2/3
1202,6400.348920009495,3586.132257298837,L6,eL6-2
1203,6404.411871296342,4005.014202458495,L6,eL6-2
1204,6404.294178845677,9495.290017339608,L4,eL4
1205,6418.719694263876,13653.53175226802,L1,Smc
1206,6439.531716586735,8773.272237806534,L4,Astro
