,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
C_970,20.224602,1.2684144,-0.10520293,3.3186848,-5.4185805,0.4093622,-0.33314323,2.737631,0.04681276,2.0222073,-4.7159553,-2.5393376,-2.2512054,0.13888197,-1.9901186,0.24653791,1.484658,-0.14573203,-0.6854053,-1.5954075,0.58264625,0.9733797,0.39584693,-0.034967553,0.7707992,1.3021019,0.09680817,0.9670672,0.7225679,-0.99687254,0.17372148,1.1010518,0.79612565,-1.9127507,-0.21467711,0.25505227,-0.028974706,-1.0647607,-0.41595304,0.33648136,-0.8798627,-0.9793597,0.09662408,-0.657939,-0.30748898,1.1362733,0.8769069,1.0234488,-0.18113461,0.07016117,1.1918459,0.7943838,0.6132485,-1.127929,0.64670146,-0.5178106,-0.17506208,0.0838925,1.9989651,-0.15927929,-0.54953223,-0.6013422,-0.39544368,0.84959435,-1.1263196,1.0118144,-0.29427934,0.45470786,1.7182329,0.7995906,-1.7939131,1.4119674,-0.2639409,0.48166838,-0.21868554,-0.010701912,-0.07197612,1.1164802,-0.07380357,-0.600845,0.14357916,-0.32886976,-0.32564136,-0.08006064,-0.26202875,0.89777845,-0.10801281,-1.398695,0.34311667,0.16016881,-0.6898548,0.19186997,-0.33433995,0.2745018,-1.3701633,0.1850067,0.43797868,-1.0038232,-0.59117,0.110347085,-1.1425707,-0.29355207,-0.39266637,0.9026435,-1.115721,-1.7305529,0.106947936,-0.83644664,0.48612517,-0.43688837,-0.23547904,-0.06008897,0.26648265,-0.73089176,0.38166836,0.8997043,0.8022994,-0.6384928,0.40799883,1.2040864,0.6627877,-0.04128424,-0.7306406,-0.12476864,-0.5695341,0.41585046,0.2406554,-0.04623746,0.1622692,-0.72958714,0.25450733,-0.5392794,-0.5503898,-0.63967913,-0.014902795,0.14367628,-0.11775015,0.64002013,0.65142316,0.12134018,0.49733162,0.16188292,-0.12534742,0.20493221,-0.17990707,0.35747635,-0.97973496,-0.26662365,-0.60838675,0.7681034,0.26707965,0.8336461,-0.11989924,-0.9760192,1.4396902,0.44578856,-0.80967677,-0.9122863,-0.22572841,0.06876233,-0.08864909,0.080170125,-0.3295517,0.23743472,-0.31689918,0.058672305,0.2134396,1.4675375,-0.4912065,-0.71394694,0.098115735,0.44472444,-1.4995644,0.29607406,-0.3151693,-0.26489976,1.294896,0.5540994,0.8931737,0.38146967,-0.45307654,-0.31544274,-0.42526522,-1.0991848,-0.39268965,-0.9174649,-0.8964676,0.37166384,-0.754704,-0.57718134,0.28813758,-0.43686634,-0.5134096,0.9351365,1.1914386,-0.044286378,0.34511736,0.622835,-0.23463598,0.33054528
C_971,-0.23755062,22.9959,4.438276,1.056153,0.5107226,5.235067,6.9749484,-0.10838479,-3.1517367,-1.141549,0.47685292,-0.9903059,0.1202642,-15.668388,-1.6010486,-5.8266587,-12.618302,-4.1440606,-13.2212515,-2.1856475,-15.882326,-10.675523,-6.2559276,1.6891589,8.795426,-4.657849,-6.671214,-5.49674,-9.513548,2.8421311,3.1792245,-1.4827203,-12.538107,4.2719254,-7.7635326,-14.360759,-7.219037,7.795807,5.449631,1.4699492,3.2595613,4.5925965,0.6410948,-1.4377751,4.95912,3.689802,8.693765,7.3444777,0.2503671,-8.568172,0.43405953,-5.356722,0.2346658,6.5886235,8.029803,2.2400389,-5.9751296,7.8022575,-5.3964553,-5.267751,-1.0176036,-4.0089684,2.4093401,5.6250176,-3.2913725,2.2172601,5.51544,0.8285124,6.213535,9.681037,-9.7513275,-7.163588,0.708335,-2.6811836,1.0711077,1.7337993,3.0514266,-2.4372675,-8.774557,-7.4263983,4.704674,-0.16931352,-1.9025239,-0.83073604,-2.864622,3.801702,-1.9089574,-2.892318,-2.7090628,-1.0876896,7.2314577,-5.9291744,2.3836675,-2.999279,6.9142337,-4.1163516,-1.9666592,-1.0891678,1.0567807,4.091684,-0.88134557,-3.418467,-2.3226712,1.9454823,2.2625487,-2.7338893,-0.14799072,-1.9424201,-0.0041468865,2.5577981,-0.15827145,-2.1650016,2.1203973,-1.8121189,1.7982938,-2.6399794,-3.770864,-0.6058878,-5.927605,3.2293503,5.0360136,3.7352803,4.773672,4.31356,-3.2091405,2.3146133,-1.7793134,-0.8409302,-1.9110502,0.8128624,3.8456085,-2.1435213,0.6883585,2.4310617,-0.23435056,-5.9633617,3.874761,-1.3483691,-2.1501384,-2.429306,0.2243236,-2.8233876,0.2306815,2.2490861,2.1268446,3.8820307,-2.2110527,3.227005,3.0870643,1.4077321,1.0506495,-2.3591628,-0.7170677,-3.126293,-1.2380548,-2.696748,-1.2220803,-1.5204571,-1.5828294,2.502224,-0.6485672,-1.5587023,-0.40072447,0.52101946,-2.353284,-0.3316999,0.31123495,0.19913547,-1.8493466,0.74889225,0.03885121,-0.24455827,2.7842638,-1.6879658,0.019913208,1.4505368,1.2170995,-2.1745806,-1.1337926,2.5165384,-1.1964005,-1.5186706,-0.9854633,-2.32479,2.0021017,1.5631722,-2.8366141,-0.55201906,0.6517808,-3.1707153,1.8641567,-0.9941751,2.032828,-0.7488721,2.7182393,1.9888412,-0.8722817,1.5406733,-0.96839863,-2.0968542
C_972,-13.737022,-2.6111073,8.331829,-6.4849577,-4.501076,-2.2338045,-0.09657504,-2.174876,-0.33236948,0.69986814,-0.15794782,1.3427272,-1.3041041,-0.7034384,-1.0693779,-1.044554,-0.3743701,-0.44092143,-0.8511142,0.6616618,-1.0953082,0.35814434,0.3404284,-0.6100193,0.08667628,0.100772105,-0.570282,1.1076674,-0.07610312,-0.42772543,1.1568537,-1.1241717,-1.0686662,0.14219952,-0.47518325,0.12748298,0.90364003,1.0099216,-1.4219687,0.3356917,0.29640132,-0.61717355,0.934705,0.15992282,0.16738535,-0.57909435,-0.71084666,-0.1117822,-0.050749134,0.59961927,-0.9394339,-0.24364127,-0.20158404,1.3000991,1.2892188,0.44189444,-0.8792435,0.7095486,-0.33796036,0.9693149,-0.33161998,0.7282958,-0.22217748,0.3429014,-0.37141606,1.7024907,-0.8150746,-0.022416074,-0.03949297,1.4111052,-0.49312028,0.6273859,-0.85287434,-1.1222867,-0.037375376,-0.5474755,0.43256387,-0.12437555,-0.23812823,0.26217064,0.025228554,0.81741333,0.7313228,1.4397601,-0.2926566,1.3450937,0.22648618,0.9436642,-0.086545676,-0.68706954,-0.82097685,1.5879257,-0.79089147,0.78969634,-0.4969503,-0.21953733,-0.45982653,0.38679996,-0.38714683,-0.3499784,0.635877,0.5502673,-0.7265248,1.7887124,-0.030169088,-0.47058925,0.30024666,0.32361168,-1.0627979,-0.71287376,0.737621,-0.42658773,-0.45100492,-0.3334812,0.18489358,0.75411063,-0.2378914,1.2353872,-0.867684,1.5831469,0.08774028,1.3087609,-0.17664345,-0.670918,0.45915005,-1.1464288,-0.3164278,-0.59119827,0.29817846,0.66224396,-0.13980006,-0.34557962,1.9844809,0.7521066,0.40006378,0.8777573,0.464673,-0.3352017,-0.24616383,0.6865185,0.030811125,0.7251287,-0.453517,0.62589264,0.43385363,-0.40605888,-0.9295086,-0.45334098,1.0609256,-0.24500787,-0.1256751,0.38831687,-0.0015850723,-0.8132558,-0.8041616,-2.0725043,0.022483956,-0.729448,-0.45381242,-0.9792801,0.92743707,0.76041275,0.03908609,-0.31890637,-2.5127878,0.3260384,-1.4304817,-1.6483122,-0.7702506,-0.8206095,0.6904657,-0.1739303,0.11876276,-0.46598443,-0.8645349,0.87014794,1.2223861,1.4615921,5.453807e-05,-1.1940546,0.0085254,-0.57097423,-0.3538745,1.634529,-0.10997351,0.4493648,-0.8849221,-0.2254792,0.7255437,0.4958079,0.076111615,-0.45688292,-0.08219705,-0.32558286,-0.17660426,1.0172079,0.1715425,-0.8216135,0.055517748,0.3202815
C_973,-16.008741,-1.9143348,5.98287,-11.84652,-5.168208,-1.9103258,-1.8324848,-0.6884969,0.60751295,0.9144536,-0.44021323,-0.6502146,-3.1448965,0.79812956,-0.25785932,-0.45383224,0.06252008,-1.3788218,0.44137493,1.0812186,0.95039815,-0.2740304,0.8821212,0.9561374,-0.2652276,0.62863564,0.1065554,0.25902674,0.9836381,-1.6238122,1.3045487,0.58384097,-1.126875,0.5884365,2.3409727,-0.14947264,2.375857,1.3972226,0.9749714,0.111141846,0.6698023,-0.9624249,1.167485,-1.4567356,0.89818263,-0.68606156,0.33007342,-0.31312227,-1.592293,-1.305632,0.23491591,0.80975115,0.0128027,1.0721684,1.3127798,-0.55195016,-0.75963277,1.740687,-0.37995714,0.7567838,-0.60040426,-1.3652518,-0.6693034,0.048591442,0.1021724,0.030589774,-0.87934494,-0.2979725,-0.98279583,1.0034515,-0.3284645,0.5588649,0.49646646,0.6823329,0.06639269,0.072836384,-1.1687477,0.8776112,0.6892254,0.5742618,-0.098405376,-0.2124353,-1.2935876,0.102333635,-2.0685198,2.9405212,-0.7710106,0.6984938,1.8287458,-0.9450776,-0.5812197,0.30617404,0.1619371,-0.5250431,1.7352711,-2.1965628,-1.3387513,0.030367384,-1.7262588,-2.2273061,1.5368822,-0.12763172,-1.2381146,1.2282355,-0.28643405,0.08709905,0.88868564,0.75727755,0.03678275,0.12912272,-1.9543002,-0.68531054,-0.6274225,-0.65774965,0.84282213,0.78343207,-0.045057837,0.29964805,0.30425638,0.839937,0.21493381,-0.46118927,1.9448965,0.3647389,0.45805812,0.004894244,0.10030993,-0.23661223,-0.1643871,1.3251457,1.4274762,1.9245526,-0.0039381143,0.77701056,0.6637546,-0.30075893,-0.49381003,1.7162672,0.7687993,-0.91028357,0.87912846,1.2752401,-0.32981926,0.45939812,1.0696298,1.0938514,0.46885026,1.2616746,-1.0962309,1.2605764,-2.4716141,-0.4049218,-0.15537325,-1.018283,1.1181779,-0.25313625,0.034519576,-0.29533607,1.368644,0.6780048,0.7454087,1.2497586,1.063785,0.3385549,0.86026627,-0.42308056,-1.44126,-1.3828878,1.7762051,-1.3769553,0.5056642,1.7455039,1.7375985,-0.15368697,1.3332069,0.78622735,0.3813409,-0.7085201,-0.056886334,-0.137475,-0.4550244,1.7579999,0.6508821,0.8401084,-1.2384942,1.9819574,-1.7283362,-0.0023329745,1.0617048,-1.555999,-2.0630772,-0.18751898,-0.8217031,0.5925662,1.7022017,0.7351655,0.1467399,0.673756,0.72797096,-0.8347071
C_974,20.759163,0.35212538,1.796954,2.9175446,-2.9559135,1.5910349,-3.3299003,-0.22558773,0.41784787,0.5226859,-0.71003634,0.15694955,-1.307239,0.36519653,0.032672595,0.066922985,0.17055258,0.058882196,-0.47080836,0.24268745,1.110381,0.185252,0.46398786,0.24013114,-0.049297877,-0.2542544,-0.16962221,-0.040179417,0.115643606,0.24641244,-0.21404372,-0.73774755,-0.096150756,-0.22567222,0.6158432,0.5726683,0.013740069,0.2472407,-0.31979677,0.002825292,1.0714551,0.298944,0.033268105,-0.53363436,0.06362955,0.26324838,-0.19911869,0.45418763,0.09960697,-0.4491737,0.36093193,0.44583583,-0.7498696,-0.22340052,0.20212668,0.18563718,0.5170477,-0.28069422,0.7649856,0.36187965,0.2553452,-0.4664027,-0.66099536,-0.071310796,-0.37634522,0.11284421,0.05830602,-0.39353222,0.8318978,0.1654874,-0.71877384,0.61593497,0.02497968,-0.1674644,0.68702364,0.5783909,-0.31546187,0.52776873,-0.23234306,-0.44927928,-0.59640396,0.04953988,-0.24998806,0.006670391,-0.5938832,-0.2704321,0.82789993,0.47994524,-0.2509642,0.49175334,0.024205955,-0.11809865,-0.26832315,0.06845728,-0.07549983,-0.14714381,-0.40487987,0.5922646,-0.021361725,0.18363039,-0.1078407,-0.102149695,-0.45559454,0.7538841,0.16386335,0.373162,0.4191879,0.18659016,-0.10732182,-0.8082241,-0.5961963,-0.80126774,-0.47321913,-1.0477693,-0.550439,0.18411313,-0.09247457,0.40004426,-0.47100505,0.35458562,0.14300376,0.3523976,0.18790703,-0.30710703,-0.13148169,0.2966999,0.09367974,-0.21998261,-0.81468487,0.5140133,0.5081592,-0.3865871,0.031172754,0.5718281,1.0820028,0.09690792,0.17066576,-0.23306362,0.2169937,0.19120222,0.53665614,0.48092672,0.2710477,0.2794614,-0.9985876,-1.2513953,0.10910039,0.58233654,-0.2630953,0.4718145,-0.27306926,-0.36774713,0.17108801,0.070077494,-0.25231054,-0.6256901,-0.46640953,0.18642269,-0.18872453,-0.56541693,-0.41885,0.0052761673,-0.32784888,-0.70414513,0.60943156,0.712346,0.19455352,0.75295526,-0.36572278,0.5482543,-0.46736962,-0.10386123,-0.07001997,0.17659973,0.46656802,0.16075853,0.18752335,-0.22860911,-0.13989496,-0.72250336,0.2200428,0.87180054,-0.008457716,0.33881882,0.7584951,0.50845355,-0.1903904,0.5372432,-0.19064032,-0.24735181,0.31120628,-0.07263429,0.23316054,-0.072304,0.54059106,0.01923578,-0.5572452,0.7249074,-0.52485824,0.040598586
C_976,-18.49542,11.496591,1.901163,3.5535161,-0.8247277,-2.6312935,-1.7431062,0.40347955,0.9032352,-1.0734832,-1.6626022,4.197258,2.4669602,2.313335,2.3326037,0.34539402,-3.101479,-0.83681923,-0.49275768,-1.7641075,-0.05223565,1.0362296,2.5461223,1.6789134,1.3893925,1.4957923,0.19592604,-1.14606,0.8204007,-0.04659521,-0.69220495,3.0160398,1.0279666,0.25212285,1.186034,1.3488582,1.5246187,-1.2517512,-3.3905258,-1.129953,-1.7204657,-1.6372706,-2.4260612,0.9548253,-0.77562904,1.0416807,-1.1817201,-0.32119033,1.4665415,-3.7899308,0.67669845,0.09155492,-0.973491,-1.3027389,-0.6691114,-0.84431213,-5.770074,1.3639117,0.6669757,-0.54421103,-2.3781316,-1.2446554,-1.4488875,0.5957459,-0.88244426,-4.306632,-0.11448857,1.388484,-0.74408996,-3.2115805,-0.4511277,-0.24844368,-0.14975168,2.5883887,0.8661737,-1.2120905,0.2087443,0.6250248,-6.3076677,-1.5240397,-2.8077805,-0.19356477,-0.42711058,0.39137682,-3.7017,2.239016,0.85362303,-0.6699122,-3.4136193,-3.213398,1.4924923,6.288655,1.7260377,-0.3595993,0.6881961,-1.5354943,3.474914,1.6573148,-0.8136923,-1.1498957,-1.8578598,0.1384827,-0.23571543,-2.7332242,-3.4090533,-1.3876519,1.7293323,5.3082347,2.855115,-2.6874032,-2.5278149,-0.6848551,0.35031,-0.21145022,0.3271504,-2.688424,0.67946863,0.12248783,-3.8958843,-0.31701183,1.1233281,2.645307,1.8641948,-2.0790334,-0.5745945,1.3070861,0.06566269,-1.943391,0.19925869,-7.027472,-0.6769548,-0.53217566,-0.886043,-1.7953161,-3.0777657,0.53141975,0.90566546,-3.0959823,3.3586507,3.1376655,-4.4738393,-3.2853184,2.9768333,-0.151065,-0.21189906,0.94827044,3.478089,0.29056102,1.4211726,-1.4905522,-0.046261873,0.23469749,2.9180334,-1.9556838,-2.1488833,-3.4547124,-1.4597675,-1.7610979,1.2613906,-0.010506311,-0.97505015,2.520016,3.9723177,-1.0797348,-0.06682705,-1.2054867,-1.5467414,-0.631558,-0.31136307,-1.3355367,-1.6988739,-2.1833458,3.5384238,-3.5937204,0.23391347,-3.4719687,1.883936,1.3167433,7.66284,-0.32083634,2.3830187,3.047545,-1.2582514,0.089613296,-0.95394623,0.7215274,1.7458009,-1.4188501,-0.48305303,-5.317076,-0.09221753,-1.3669916,-3.0987778,-0.9821776,-3.3447864,2.5648959,2.0588648,-6.7982244,-0.8725922,4.4419727
C_977,-11.979389,-2.9918413,3.8894944,9.069578,2.5436254,-1.8156403,0.4441101,-1.5903603,-4.303033,-0.7273613,-2.2814066,1.7266653,3.1390452,1.3378737,0.10058795,0.69850093,-0.33494058,1.5877678,-0.5113134,0.32114702,-1.1868203,-1.6466618,0.1943328,-2.2917244,0.6699633,2.36753,-0.2856878,-1.3190662,-1.2422637,1.1246266,-1.1823305,0.97258645,1.9763335,-0.7562213,-2.357335,0.6410839,-2.9440808,0.10372906,-1.1438961,0.03247963,-2.1277747,1.0458297,-1.132214,0.94641507,1.9930608,2.1481516,-0.21011062,2.0737243,-1.083244,1.6792006,1.2391323,-2.5068214,-0.32911032,-0.26331717,-3.5422912,-0.24280277,1.4250717,-4.69224,3.936225,-0.809045,1.5882988,-0.3393346,-3.257129,-0.73162484,-0.52513427,-0.6036541,0.6336144,3.3058243,-1.4033356,0.23651086,-0.25750706,0.06428896,-0.8944163,-0.28512236,-0.46232173,-5.1867247,-2.121986,-1.5910224,-4.5718513,1.2376314,-0.22340828,-1.5147854,1.2494097,3.1982586,1.3267733,2.6668098,1.3032691,-1.4489459,1.0197945,-0.2904549,0.31424186,-2.3876219,-0.8314365,0.053444624,-1.4102715,0.7321823,1.6199292,-0.3053904,-0.03706234,-2.785632,3.301458,-3.6919894,-0.072787866,0.12577575,1.7008206,2.053861,-1.2592136,-0.12133988,2.980755,-0.69216496,0.7832593,-0.3225809,-0.6355113,-2.3385706,-0.16395079,-0.7441863,0.29168043,1.7861327,-1.6577891,0.88323295,1.1378081,0.14317606,1.4457458,-1.7521064,-1.7077278,-3.7539232,0.25317785,0.39788005,-0.7766851,-1.6129637,2.704293,-0.78501385,4.5440245,0.72755957,-0.9889795,1.1483321,1.8376,5.3340354,5.3098927,2.2434075,-1.6380461,3.901865,0.07358259,-1.0335065,-0.52093,-0.49012542,-0.09821853,2.2524314,2.297229,-1.8310384,-2.9101238,-2.1092813,2.3395555,3.1148603,0.42599365,-3.094574,1.5135332,2.526521,-0.60490924,-0.9402779,1.5573242,-1.1344762,0.18072757,0.38922402,0.3152222,-1.654904,-1.435386,-3.130852,-2.5411327,0.61025935,0.61188096,-1.1332546,-1.5099031,-1.4925181,-2.3984728,2.953994,0.42964345,1.1042707,-2.4699683,-0.36354983,2.830142,-0.35708997,-2.822162,1.9598495,3.6943564,-0.36634153,-2.070844,0.964869,1.5405728,3.602781,1.8128127,-4.414918,0.93434995,5.406572,2.1202755,5.150143,0.1479173,-3.4111433,-1.3266494,0.65679085
C_978,20.8583,1.243577,0.23495214,0.20804375,0.2686469,-1.6970872,-2.25908,-0.6760589,3.1052125,-1.5626812,0.095503874,2.0261474,-1.9068363,-0.713733,-1.1376054,0.32572412,-0.07933723,-0.019743638,-0.37996987,0.088881515,1.0728395,-0.7589044,-0.02395066,-0.36554602,0.3838125,0.22815964,-0.006775632,0.029845152,-0.6302201,-0.22487345,0.05798583,-0.0034624876,0.42110035,-1.2976353,0.14533202,0.14182778,0.124931134,0.14334035,-0.63802904,-0.09864437,-0.34735554,0.10709101,0.31562784,-1.1041425,-0.5073487,0.6197245,0.87143445,0.98020476,0.101365395,0.02040075,0.1523246,0.44741806,0.1891749,-0.091240324,0.2263722,-0.5519526,0.22465831,-0.8603053,0.5525788,-0.04728946,0.6052957,0.1320297,0.27456853,-1.2730476,0.83728004,-0.006238725,-0.3448863,-0.7384137,1.3572787,-0.13543472,-0.6668887,-0.28094333,-0.09386064,0.7310201,0.07022379,-0.30609927,-0.06345038,0.20841223,-0.0103315,0.6903064,-0.9426943,-0.6372233,-0.032278676,0.04840636,-0.4000854,-0.11081664,0.22809999,-0.4832625,-0.693736,-0.12696785,-0.40313646,0.060575496,0.080139555,-0.6057527,1.1135929,0.44933772,-0.42766884,-0.72494,0.18142942,0.2198597,-0.27622977,-0.60036904,-0.32232153,0.55275565,0.41291907,-0.08078517,0.034331124,0.48781607,0.4427243,0.41522932,0.2155159,-0.28890708,-0.5768447,0.08237324,-0.0009552234,0.1662867,-0.21857439,-0.44353473,0.9007131,0.31698477,-0.36172098,0.39194372,0.12542522,0.00013434797,0.27961946,0.1328494,0.17420702,-0.061715513,-0.13075554,-0.087215364,-0.16144602,-0.1141609,-0.5959523,0.3822136,-0.121315375,-0.24345683,-0.23140512,-0.27963653,0.22569399,0.24508849,0.9585915,0.05310902,-0.27519625,-0.1293019,0.38481808,0.4754061,0.8562054,0.46603724,-0.7838105,0.19665729,-0.3678198,-0.17993627,-0.096757,-0.20845146,0.3843743,-0.60614884,0.45908642,-0.28732747,0.25212094,-0.5779332,-0.31511167,0.7685989,0.22480974,0.33310363,-0.44884548,0.40422255,0.48942748,-0.17413154,-1.0349134,-0.4711965,1.0568757,0.7371648,1.0301275,0.14998671,0.54998356,-0.14942555,-0.72039205,0.110448055,0.79808426,0.043313045,0.792983,-0.3469984,-0.45104498,-0.1370114,-0.6567921,-0.1529439,-0.010633944,0.23631634,-0.42457825,-0.83268493,0.8502229,0.4388299,0.07011977,-0.32006952,0.15209976,0.852997,-0.087742075,0.5245549,-0.48190528,-0.45664418
C_980,-1.8860365,-6.2486205,-3.4176066,-0.64140797,2.2040637,-3.3984573,-2.6683424,-1.8533577,-0.37045622,-2.0036616,-0.6189654,-0.7642796,-0.83542067,-0.16900826,-0.14299904,0.66141635,-0.42387787,0.13857429,0.07488176,0.04775206,-0.4935073,0.08617551,-0.056095354,0.5597097,0.3297397,0.6832261,-0.7451084,0.17699243,-0.27998593,0.89009434,0.07272169,-0.31148747,-1.0604562,0.16443427,-0.17527433,0.37227124,-0.8403526,-0.37689218,-0.61746114,0.016558958,0.10586595,-0.32355648,-0.7035639,-0.5626309,-0.6764671,0.034493644,-0.41952276,-0.14103816,-0.99050105,-0.6188842,-1.059126,0.46965382,-0.87660885,-0.054881256,0.7433318,0.5403284,0.0022802057,0.100870535,-0.043160204,-0.74765074,0.21636097,0.5006134,0.6637953,1.2984096,-0.63782877,0.06497718,0.873014,-0.31796646,0.19533879,-0.20380789,0.38353297,0.51893896,0.76313573,-0.13524441,-0.035004515,1.237458,0.23381248,0.010453522,0.24141136,-0.13528554,-0.18152209,0.03803836,0.87907606,0.026832996,-0.1566293,-0.5845112,-0.34719205,0.2591029,-0.78611183,0.03703675,0.5422917,-0.7847294,-0.0667232,0.8035458,-0.5549098,0.0133351255,0.035943493,0.53476506,-0.1544047,-0.29491338,0.20999159,0.026754424,0.10012111,0.1712641,0.40658996,-0.66402173,0.84566396,-0.66525376,-0.0062263133,1.1307982,0.33324292,-0.5110768,1.2927511,-0.26575682,0.2640442,-0.5001932,-0.85940725,0.3571271,0.3826819,0.022250764,-0.092555635,-0.14646094,0.7785925,-0.09669494,-0.9260626,0.5366265,0.43650982,1.5272857,0.32948506,0.68482465,0.10944393,-0.34419012,0.35019585,0.12242087,0.11001828,0.28515926,0.76376295,-0.63385046,-0.3527502,-0.6004598,0.29789338,-0.013733677,0.98692304,-0.6302535,-0.28295493,0.28704673,-0.97561103,0.33358893,0.13766575,0.5534461,-0.18661505,0.27637163,0.89328563,0.6778362,-0.87896866,0.7754126,0.8615153,-0.59139264,-0.3972354,-0.08183274,-0.25139478,0.081603296,-0.75837547,0.25446218,0.91815835,-0.73524445,0.32099554,0.5580746,-0.44776908,0.7208169,-0.5406271,-0.13760443,-0.13635975,-0.612101,0.6486651,0.1848403,0.20840706,0.36365765,-0.25722694,-1.0460014,-1.0251045,0.12466269,-0.5106343,1.3112657,0.59003794,0.29401684,0.43176952,0.14852983,0.5867681,0.0311553,1.076644,0.41673258,-0.81543344,0.22979477,-0.72258985,-0.6664358,0.008598219,0.9603803,-0.5200957,-0.33673656
C_986,16.420628,-3.8167062,3.158492,2.3418028,0.5274312,2.9279306,-2.2279692,-2.7805183,-0.28385252,-0.35135034,-0.29965732,1.9598893,-0.5261707,0.4179015,0.5539369,0.19946836,-0.51802665,0.028839445,-0.8940177,-0.0075089177,-0.14535886,-0.4361048,0.69690335,0.25318265,-0.7338101,0.32749894,-0.00841604,0.3845586,0.15860765,-0.10830329,-0.2717864,0.07534136,0.094937935,-0.06874821,0.18799573,0.24241911,-0.17551878,-0.073073104,0.7964451,0.0923087,0.30261394,-0.43132046,0.08654889,-0.5591448,0.11405024,-0.7561343,0.6142379,0.034914248,0.42801163,0.15810621,-0.5815565,-0.15578587,-0.25595197,-0.6669941,-0.06361843,-0.06737933,-0.08587348,0.32644475,0.72623104,-0.5136925,-0.47609138,-0.25816607,-0.30383274,0.097444735,-0.07316292,-0.240538,-0.23310165,-0.11738929,-0.15915334,-0.29047132,0.23599958,0.0208427,-0.510058,-0.36194286,0.02783656,0.1626176,1.1277847,-0.13474938,0.06588954,-0.76144904,1.0756806,0.13164753,-1.370775,-0.11380679,0.14897113,-0.61144567,0.1734473,0.2576125,-0.2881759,0.193607,0.04702681,-0.44047916,-0.112625524,0.10274813,0.4690486,-0.48221615,0.47967005,-0.20779099,0.54928017,-0.15345107,-0.47571722,0.124653585,0.15320772,-0.45582616,-0.2439659,0.4552296,-0.9013909,-0.4781226,0.41834384,0.05586677,-0.5941192,0.061756097,-0.12984592,-0.17085831,0.40273392,-0.7427612,-0.11004812,0.32789242,-0.09596197,0.023595612,-0.5464249,0.30896357,0.23292808,-0.44067803,-0.32130182,-0.44581926,-0.44471073,-0.260517,-0.17652652,-0.36969173,0.12475038,-0.47187802,-0.3264287,-0.97608,-0.5391249,0.37715203,-0.50441813,0.49329576,-0.58762944,0.33144137,-0.6203863,-0.056384485,0.06872331,-0.39036846,-0.50787866,-0.17135076,-0.12940706,-0.42334542,-0.08498087,-0.14599206,-0.25543407,0.80880713,-0.14667079,0.34205717,0.5994725,0.030261219,0.1588512,-0.6313747,-0.2598772,-0.18561977,-0.17321178,-0.5022414,0.27254763,-0.53730273,0.5855091,0.2784191,0.41387904,-0.37643293,-0.28676027,0.660463,0.49924618,-0.114030845,0.2760847,0.24849662,-0.3826422,0.06768178,0.682908,-0.37995598,0.36745286,-0.14246802,-0.82808363,0.62679374,-0.20393328,0.29237786,0.40400207,0.11342162,-0.22021256,0.50407666,-0.49221286,-0.026919726,-0.6508347,-0.12446497,-0.36426902,-0.05692981,0.15781455,0.05161353,-0.0048149168,0.029119376,0.1412164,0.27308378
